,frame,xcoord,ycoord,brand,conf
2283,101410,199,255,Asics,0.8050899505615234
2284,101410,199,255,Asics,0.8014393448829651
2285,101410,270,225,Adidas,0.8484383225440979
2286,101420,199,255,Asics,0.9959787130355835
2287,101420,199,255,Asics,0.9297422766685486
2288,101420,199,255,Asics,0.9158345460891724
2289,101420,199,255,Asics,0.901436448097229
2290,101420,199,255,Asics,0.8657569885253906
2291,101430,199,255,Asics,0.9965789318084717
2292,101430,199,255,Asics,0.8673465251922607
2293,101430,270,225,Adidas,0.8775506019592285
2294,101440,199,255,Asics,0.931201159954071
2295,101440,199,255,Asics,0.9015656113624573
2296,101450,199,255,Asics,0.9928704500198364
2297,101450,199,255,Asics,0.9401034116744995
2298,101450,199,255,Asics,0.8221617341041565
2299,101460,199,255,Asics,0.9165427088737488
2300,101460,199,255,Asics,0.8188129663467407
2301,101470,199,255,Asics,0.9956799745559692
2302,101480,199,255,Asics,0.9976671934127808
2303,101480,199,255,Asics,0.8905888199806213
2304,101480,363,207,Nike,0.8485257625579834
2305,101490,199,255,Asics,0.9911297559738159
2306,101490,199,255,Asics,0.8554031848907471
2307,101490,199,255,Asics,0.8330142498016357
2308,101490,199,255,Asics,0.804311990737915
2309,101490,270,225,Asics,0.9694671034812927
2310,101490,270,225,Adidas,0.9221957325935364
2311,101490,363,207,Nike,0.8550641536712646
2312,101500,199,255,Asics,0.9008554220199585
2313,101500,199,255,Asics,0.8826475739479065
2314,101500,199,255,Asics,0.8428012132644653
2315,101510,199,255,Asics,0.9178307056427002
2316,101510,270,225,Asics,0.9066681265830994
2317,101520,199,255,Asics,0.9505236148834229
2318,101520,199,255,Asics,0.803311824798584
2319,101520,465,251,Asics,0.8835042119026184
2320,101520,270,225,Asics,0.8328696489334106
2321,101530,199,255,Asics,0.8061923980712891
2322,101540,199,255,Asics,0.882175087928772
2323,101540,465,251,Asics,0.9116012454032898
2324,101550,75,254,Asics,0.8483068346977234
2325,101550,270,225,Asics,0.8171757459640503
2326,101560,199,255,Asics,0.920291006565094
2327,101560,199,255,Asics,0.8253873586654663
2328,101560,75,254,Asics,0.8570514917373657
2329,101570,199,255,Asics,0.8679686784744263
2330,101570,199,255,Asics,0.845511794090271
2331,101570,199,255,Asics,0.8369725942611694
2332,101570,199,255,Asics,0.8043707013130188
2333,101570,75,254,Asics,0.9835646748542786
2334,101570,270,225,Adidas,0.9094024896621704
2335,101580,199,255,Asics,0.813084065914154
2336,101580,75,254,Asics,0.9900836944580078
2337,101580,75,254,Asics,0.9315222501754761
2338,101590,199,255,Asics,0.9789058566093445
2339,101590,75,254,Asics,0.9609458446502686
2340,101590,75,254,Asics,0.9200394749641418
2341,101600,199,255,Asics,0.9766972064971924
2342,101600,75,254,Asics,0.8310516476631165
2343,101610,199,255,Asics,0.828219473361969
2344,101610,270,225,Asics,0.8066202402114868
2345,101620,270,225,Asics,0.8573098182678223
2346,101630,199,255,Asics,0.9689139127731323
2347,101630,75,254,Asics,0.9167026877403259
2348,101630,270,225,Asics,0.9313454627990723
2349,101630,270,225,Asics,0.8535279035568237
2350,101640,199,255,Asics,0.9212095737457275
2351,101640,270,225,Adidas,0.8530917763710022
2352,101640,363,207,Nike,0.9338740706443787
2353,101650,270,225,Asics,0.8385822772979736
2354,101660,199,254,Asics,0.9446060657501221
2355,101660,76,254,Asics,0.9942001104354858
2356,101660,76,254,Asics,0.853473424911499
2357,101670,198,255,Asics,0.9790379405021667
2358,101670,198,255,Asics,0.8138601779937744
2359,101670,75,254,Asics,0.9111112356185913
2360,101680,199,255,Asics,0.9888138771057129
2361,101680,199,255,Asics,0.9514649510383606
2362,101680,199,255,Asics,0.8435018658638
2363,101680,199,255,Asics,0.805582582950592
2364,101680,466,252,Asics,0.8796876668930054
2365,101680,370,207,Nike,0.9750150442123413
2366,101680,370,207,Nike,0.8537602424621582
2367,101690,270,225,Adidas,0.9932024478912354
2368,101690,97,56,Adidas,0.9274075031280518
2369,101700,270,225,Adidas,0.9170674085617065
2370,101720,199,255,Asics,0.9068831205368042
2371,101720,370,207,Nike,0.8168900012969971
2372,101730,199,255,Asics,0.819482684135437
2373,101730,370,207,Nike,0.8842147588729858
2374,101740,370,207,Nike,0.9173722267150879
2375,101770,199,255,Asics,0.9739182591438293
2376,101780,199,255,Asics,0.9917737245559692
2377,101780,371,207,Nike,0.8019497394561768
2378,101790,371,207,Nike,0.9131501317024231
2379,101800,199,255,Asics,0.9874385595321655
2380,101800,199,255,Asics,0.9097613096237183
2381,101800,199,255,Asics,0.8960462212562561
2382,101810,370,207,Nike,0.9703261852264404
2383,101820,198,255,Asics,0.8570815324783325
2384,101830,199,255,Asics,0.9591917395591736
2385,101830,199,255,Asics,0.9202017784118652
2386,101830,199,255,Asics,0.8092679977416992
2387,101830,371,207,Nike,0.8011283278465271
2388,101840,199,255,Asics,0.9430813193321228
2389,101840,199,255,Asics,0.8596120476722717
2390,101840,199,255,Asics,0.8560607433319092
2391,101840,370,207,Nike,0.8475714921951294
2392,101850,199,255,Asics,0.9578409194946289
2393,101850,199,255,Asics,0.9084827899932861
2394,101850,465,251,Asics,0.827896237373352
2395,101870,198,255,Asics,0.9728972315788269
2396,101870,198,255,Asics,0.8675998449325562
2397,101870,198,255,Asics,0.8395425081253052
2398,101880,199,255,Asics,0.9325182437896729
2399,101880,199,255,Asics,0.9102952480316162
2400,101880,199,255,Asics,0.8920127153396606
2401,101880,199,255,Asics,0.8220576047897339
2402,101890,198,255,Asics,0.8836796879768372
2403,101900,198,255,Asics,0.9295443296432495
2404,101900,198,255,Asics,0.87987220287323
2405,101900,198,255,Asics,0.864299476146698
2406,101920,198,255,Asics,0.9698159694671631
2407,101920,370,207,Nike,0.8959038257598877
2408,101940,198,255,Asics,0.8660624623298645
2409,101940,198,255,Asics,0.8255194425582886
2410,101940,402,140,Adidas,0.9507935047149658
2411,101950,198,255,Asics,0.9236091375350952
2412,101950,198,255,Asics,0.8075679540634155
2413,101960,199,255,Asics,0.9666180610656738
2414,101960,199,255,Asics,0.8594126105308533
2415,101960,369,207,Nike,0.8664346933364868
2416,101970,199,255,Asics,0.9697210788726807
2417,101970,257,68,Adidas,0.9969381093978882
2418,101980,10,189,Asics,0.9074082374572754
2419,102010,199,255,Asics,0.8718609809875488
2420,102010,75,254,Asics,0.9422928690910339
2421,102010,270,225,Asics,0.9747917056083679
2422,102010,270,225,Adidas,0.9579423666000366
2423,102020,199,255,Asics,0.9298562407493591
2424,102020,199,255,Asics,0.8156082630157471
2425,102030,199,255,Asics,0.9110399484634399
2426,102030,199,255,Asics,0.8860993385314941
2427,102040,199,255,Asics,0.9239901304244995
2428,102060,199,255,Asics,0.8272756338119507
2429,102070,199,255,Asics,0.876751720905304
2430,102070,199,255,Nike,0.8688644170761108
2431,102070,199,255,Asics,0.8634617328643799
2432,102070,10,189,Nike,0.8533684611320496
2433,102080,298,124,Asics,0.882737398147583
2434,102090,198,255,Asics,0.8972926139831543
2435,102090,76,254,Asics,0.9997615814208984
2436,102090,76,254,Asics,0.9800114631652832
2437,102090,76,254,Asics,0.8764479160308838
2438,102090,76,254,Asics,0.8142011165618896
2439,102100,199,255,Asics,0.8541048765182495
2440,102110,199,255,Asics,0.8516133427619934
2441,102120,358,140,NB,0.9615249037742615
2442,102150,198,255,Asics,0.9473241567611694
2443,102150,198,255,Asics,0.9457413554191589
2444,102150,198,255,Asics,0.9163711071014404
2445,102150,466,252,Asics,0.8011239767074585
2446,102160,199,255,Asics,0.9842541217803955
2447,102160,199,255,Asics,0.8939356207847595
2448,102170,199,255,Asics,0.9914160966873169
2449,102170,199,255,Asics,0.981335461139679
2450,102180,199,255,Asics,0.8641650676727295
2451,102180,199,255,Asics,0.8063747882843018
2452,102200,314,140,Nike,0.9985177516937256
2453,102210,199,255,Asics,0.9414178133010864
2454,102210,199,255,Asics,0.8786080479621887
2455,102210,199,255,Asics,0.8435623645782471
2456,102210,270,225,Asics,0.9231290817260742
2457,102220,378,140,Nike,0.8004640340805054
2458,102250,199,255,Asics,0.9460852146148682
2459,102250,199,255,Asics,0.9315028786659241
2460,102260,199,255,Asics,0.9567285776138306
2461,102260,199,255,Asics,0.950481653213501
2462,102270,199,255,Asics,0.9812816381454468
2463,102270,199,255,Asics,0.9630934596061707
2464,102270,199,255,Asics,0.9287652969360352
2465,102270,199,255,Asics,0.8687685132026672
2466,102280,199,255,Asics,0.9850753545761108
2467,102280,199,255,Asics,0.9282217621803284
2468,102280,199,255,Asics,0.8494812846183777
2469,102280,199,255,Asics,0.8294516801834106
2470,102290,199,255,Asics,0.8935166597366333
2471,102290,55,113,Nike,0.8534501791000366
2472,102290,55,113,Asics,0.8453923463821411
2473,102300,270,225,Adidas,0.8888816237449646
2474,102310,199,255,Nike,0.8237336874008179
2475,102310,10,189,Asics,0.8895314931869507
2476,102320,270,225,Adidas,0.860704779624939
2477,102330,199,255,Asics,0.9738295078277588
2478,102330,199,255,Asics,0.8102201223373413
2479,102340,199,255,Asics,0.9273881912231445
2480,102340,199,255,Asics,0.85035240650177
2481,102340,199,255,Asics,0.8283584117889404
2482,102350,199,255,Asics,0.907468318939209
2483,102380,199,255,Asics,0.9518851637840271
2484,102380,199,255,Asics,0.9006956219673157
2485,102390,199,255,Asics,0.8999068737030029
2486,102390,199,255,Asics,0.8628221750259399
2487,102400,199,255,Asics,0.9047498106956482
2488,102400,199,255,Asics,0.8530981540679932
2489,102420,109,66,NB,0.9876856207847595
2490,102430,270,225,Adidas,0.8345835208892822
2491,102430,107,67,NB,0.9133753776550293
2492,102440,270,225,Adidas,0.8585286736488342
2493,102440,61,67,NB,0.9979428052902222
2494,102450,199,255,Asics,0.9742921590805054
2495,102450,270,225,Adidas,0.9723160266876221
2496,102450,270,225,Asics,0.8277333974838257
2497,102450,61,68,NB,0.949028491973877
2498,102460,199,255,Asics,0.8248199224472046
2499,102460,199,255,Asics,0.8020119667053223
2500,102460,270,225,Adidas,0.9741705060005188
2501,102460,59,67,Nike,0.9760006666183472
2502,102460,59,67,NB,0.9523442983627319
2503,102470,199,255,Asics,0.9468789100646973
2504,102480,199,255,Asics,0.8501589894294739
2505,102480,199,255,Nike,0.816569447517395
2506,102480,75,254,Asics,0.8202978372573853
2507,102480,10,189,Asics,0.8606345653533936
2508,102490,199,255,Asics,0.9440927505493164
2509,102490,199,255,Asics,0.8078623414039612
2510,102490,57,67,Nike,0.9487392902374268
2511,102500,298,124,Nike,0.9840347766876221
2512,102500,53,66,Nike,0.9874781370162964
2513,102510,199,255,Asics,0.8281621932983398
2514,102510,10,189,Nike,0.8431262969970703
2515,102510,162,59,Adidas,0.9165369272232056
2516,102510,49,66,Nike,0.9808286428451538
2517,102510,49,66,Nike,0.8057026863098145
2518,102520,199,255,Asics,0.9868643283843994
2519,102520,199,255,Asics,0.8485060334205627
2520,102520,43,66,Nike,0.9368114471435547
2521,102530,199,255,Asics,0.9231033325195312
2522,102530,270,225,Asics,0.811589241027832
2523,102540,199,255,Asics,0.9316760301589966
2524,102550,199,255,Asics,0.9741815328598022
2525,102560,199,255,Asics,0.9428943395614624
2526,102560,199,255,Asics,0.9002395868301392
2527,102560,199,255,Asics,0.8269956111907959
2528,102570,199,255,Asics,0.8306438326835632
2529,102570,199,255,Asics,0.8076167106628418
2530,102570,270,225,Asics,0.905969500541687
2531,102580,41,65,Nike,0.975852906703949
2532,102590,199,255,Asics,0.9688717722892761
2533,102590,199,255,Asics,0.9436367750167847
2534,102590,199,255,Asics,0.8535325527191162
2535,102600,199,255,Asics,0.99537193775177
2536,102600,199,255,Asics,0.889145016670227
2537,102600,199,255,Asics,0.8790401816368103
2538,102600,40,65,Nike,0.9936095476150513
2539,102610,199,255,Asics,0.9978882074356079
2540,102610,199,255,Asics,0.854915201663971
2541,102610,199,255,Asics,0.8524447679519653
2542,102620,199,255,Asics,0.9552448987960815
2543,102620,199,255,Asics,0.9017765522003174
2544,102630,199,255,Asics,0.9341849088668823
2545,102630,199,255,Asics,0.929434061050415
2546,102630,270,225,Adidas,0.8010294437408447
2547,102640,199,255,Asics,0.9042532444000244
2548,102670,199,255,Asics,0.9954648613929749
2549,102670,199,255,Asics,0.9567689895629883
2550,102670,199,255,Asics,0.9327409267425537
2551,102670,199,255,Asics,0.8488373756408691
2552,102670,199,255,Asics,0.8089706897735596
2553,102680,199,255,Asics,0.97852623462677
2554,102680,199,255,Asics,0.8784788250923157
2555,102680,199,255,Asics,0.8398683071136475
2556,102680,199,255,Asics,0.8205200433731079
2557,102690,199,255,Asics,0.9387760162353516
2558,102690,199,255,Asics,0.8947785496711731
2559,102700,297,124,Nike,0.8857584595680237
2560,102700,46,65,Nike,0.9998114109039307
2561,102700,46,65,Nike,0.9934659004211426
2562,102710,199,255,Asics,0.9686660766601562
2563,102710,199,255,Asics,0.9284606575965881
2564,102710,270,225,Adidas,0.967475950717926
2565,102710,270,225,Asics,0.9244865775108337
2566,102710,44,65,Nike,0.8716957569122314
2567,102720,199,255,Asics,0.9393978118896484
2568,102720,41,65,NB,0.9888795614242554
2569,102730,199,255,Asics,0.9510256052017212
2570,102730,199,255,Asics,0.9412890672683716
2571,102730,199,255,Asics,0.8006582260131836
2572,102730,38,64,Nike,0.9661697745323181
2573,102740,42,64,NB,0.9991264343261719
2574,102740,42,64,Nike,0.9945251941680908
2575,102780,207,140,Nike,0.9996190071105957
2576,102780,207,140,Asics,0.8377910852432251
2577,102790,199,256,Asics,0.8453050255775452
2578,102800,199,255,Asics,0.8235186338424683
2579,102800,131,89,Nike,0.8567560911178589
2580,102810,199,255,Asics,0.8326545357704163
2581,102810,171,65,Nike,0.8147506713867188
2582,102810,46,83,Nike,0.9999993443489075
2583,102820,199,255,Asics,0.8998223543167114
2584,102820,199,255,Asics,0.8410659432411194
2585,102830,199,255,Asics,0.9790299534797668
2586,102830,270,225,Asics,0.9605846405029297
2587,102830,174,64,NB,0.8145464062690735
2588,102840,75,254,Asics,0.8136899471282959
2589,102850,49,66,Nike,0.9626375436782837
2590,102870,270,225,Adidas,0.9542747735977173
2591,102890,260,140,Nike,0.9856661558151245
2592,102890,260,140,NB,0.8297334313392639
2593,102900,466,252,Asics,0.8411105871200562
2594,102900,48,114,Nike,0.9998265504837036
2595,102910,199,255,Asics,0.9376535415649414
2596,102910,466,252,Asics,0.9040199518203735
2597,102910,429,61,Asics,0.8442057371139526
2598,102910,429,61,Adidas,0.8257859945297241
2599,102910,187,93,Nike,0.9737893342971802
2600,102910,187,93,Nike,0.9331127405166626
2601,102920,131,180,Adidas,0.9091110229492188
2602,102930,199,255,Asics,0.8031439781188965
2603,102930,119,113,Adidas,0.855685830116272
2604,102940,199,255,Asics,0.8417559862136841
2605,102940,75,254,Asics,0.9796504974365234
2606,102940,75,254,Asics,0.9386349320411682
2607,102950,40,113,NB,0.9891956448554993
2608,102960,175,65,Nike,0.9953581094741821
2609,102960,175,65,Nike,0.9899810552597046
2610,102970,40,65,Nike,0.8039645552635193
2611,103000,269,223,Adidas,0.9001700282096863
2612,103010,199,255,Asics,0.83881676197052
2613,103030,270,225,Adidas,0.9628316164016724
2614,103030,175,65,Nike,0.843622088432312
2615,103040,199,255,Asics,0.9088433384895325
2616,103050,269,223,Adidas,0.9713387489318848
2617,103060,199,255,Asics,0.8013110160827637
2618,103070,269,223,Adidas,0.970467746257782
2619,103080,269,223,Adidas,0.8770800828933716
2620,103080,269,223,Adidas,0.8045625686645508
2621,103080,175,65,Nike,0.8851457238197327
2622,103090,270,225,Adidas,0.8726592063903809
2623,103090,174,65,Nike,0.9906900525093079
2624,103090,174,65,Nike,0.9786185026168823
2625,103090,174,65,Nike,0.8496577143669128
2626,103100,199,255,Asics,0.8377914428710938
2627,103100,175,65,Nike,0.9017630815505981
2628,103110,75,254,Asics,0.9622024297714233
2629,103110,370,207,Asics,0.887605607509613
2630,103110,174,65,Nike,0.9912008047103882
2631,103120,174,65,Nike,0.9689608216285706
2632,103120,174,65,Nike,0.9232704639434814
2633,103120,174,65,Nike,0.8268761038780212
2634,103130,199,255,Asics,0.8417320251464844
2635,103130,269,223,Adidas,0.9927111268043518
2636,103130,176,65,Nike,0.9226944446563721
2637,103140,269,223,Adidas,0.988257646560669
2638,103150,269,223,Adidas,0.8929805755615234
2639,103180,269,224,Asics,0.9890260696411133
2640,103190,269,223,Asics,0.8786689043045044
2641,103190,277,63,Adidas,0.9970422983169556
2642,103200,199,255,Asics,0.9521532654762268
2643,103200,269,224,Adidas,0.8150229454040527
2644,103220,199,255,Asics,0.8340879678726196
2645,103220,283,65,Adidas,0.847804844379425
2646,103230,270,225,Adidas,0.8187286853790283
2647,103230,21,179,Nike,0.9294375777244568
2648,103240,199,255,Nike,0.9703167676925659
2649,103240,199,255,Asics,0.8258240222930908
2650,103240,270,225,Adidas,0.8369928598403931
2651,103250,199,255,Nike,0.9500817060470581
2652,103250,199,255,Asics,0.8918939828872681
2653,103250,292,66,Adidas,0.888827919960022
2654,103260,286,66,Adidas,0.9993438124656677
2655,103270,199,255,Asics,0.8742138147354126
2656,103270,199,255,Nike,0.8710372447967529
2657,103280,199,255,Asics,0.9703881740570068
2658,103290,199,255,Asics,0.9757028222084045
2659,103290,370,208,Nike,0.8132196664810181
2660,103300,199,255,Asics,0.9332240223884583
2661,103300,328,68,NB,0.9964174032211304
2662,103310,199,255,Asics,0.8144874572753906
2663,103330,21,179,Nike,0.8727142810821533
2664,103340,400,140,NB,0.8475646376609802
2665,103360,476,71,Nike,0.9752458930015564
2666,103370,489,76,Asics,0.8222366571426392
2667,103380,199,255,Asics,0.9418889284133911
2668,103380,146,47,Nike,0.9647208452224731
2669,103420,199,255,Nike,0.963208794593811
2670,103420,199,255,Asics,0.8403996825218201
2671,103430,199,255,Asics,0.9575543403625488
2672,103440,199,255,Asics,0.9755978584289551
2673,103440,199,255,Asics,0.8657115697860718
2674,103440,199,255,Asics,0.8622781038284302
2675,103450,199,255,Asics,0.9597923755645752
2676,103460,199,255,Asics,0.9862468242645264
2677,103460,199,255,Asics,0.8154234886169434
2678,103470,199,255,Asics,0.9844951629638672
2679,103480,199,255,Nike,0.9554716348648071
2680,103480,199,255,Asics,0.9516724348068237
2681,103530,199,255,Asics,0.8688892126083374
2682,103530,199,255,Asics,0.8219329118728638
2683,103530,199,255,Asics,0.8063703179359436
2684,103540,146,47,Nike,0.992488443851471
2685,103570,199,255,Asics,0.9645650386810303
2686,103580,199,255,Asics,0.8150926232337952
2687,103590,199,255,Asics,0.9244540929794312
2688,103590,199,255,Asics,0.8846248388290405
2689,103600,199,255,Asics,0.9399864673614502
2690,103600,199,255,Asics,0.896095335483551
2691,103610,199,255,Asics,0.9735147356987
2692,103610,199,255,Asics,0.8137991428375244
2693,103620,199,255,Asics,0.9109445810317993
2694,103620,270,225,Adidas,0.9271202087402344
2695,103630,199,255,Asics,0.9282554388046265
2696,103630,270,225,Asics,0.9314742088317871
2697,103630,270,225,Adidas,0.8609191179275513
2698,103630,146,47,Nike,0.8825289011001587
2699,103640,199,255,Asics,0.8343816995620728
2700,103640,146,47,Nike,0.9933153390884399
2701,103650,199,255,Asics,0.8716081976890564
2702,103660,199,255,Asics,0.8485950231552124
2703,103690,199,255,Asics,0.9096784591674805
2704,103720,199,255,Asics,0.864256739616394
2705,103720,270,225,Adidas,0.9152423739433289
2706,103760,199,255,Asics,0.8657141327857971
2707,103770,199,255,Asics,0.9322004914283752
2708,103770,199,255,Asics,0.9047941565513611
2709,103780,199,255,Asics,0.9742444157600403
2710,103790,199,255,Asics,0.9153933525085449
2711,103790,466,251,Asics,0.9716815948486328
2712,103800,199,255,Asics,0.9716899991035461
2713,103820,199,255,Asics,0.8022825717926025
2714,103830,199,255,Asics,0.9516468048095703
2715,103830,199,255,Asics,0.907671332359314
2716,103830,199,255,Asics,0.8803977966308594
2717,103840,199,255,Asics,0.8356190323829651
2718,103850,199,255,Asics,0.8730157613754272
2719,103860,255,126,Adidas,0.8445211052894592
2720,103870,199,255,Asics,0.8102136850357056
2721,103890,199,255,Asics,0.8191736340522766
2722,103890,21,179,Asics,0.9003027677536011
2723,103910,199,255,Asics,0.9046194553375244
2724,103910,84,238,Asics,0.9688292741775513
2725,103910,84,238,Asics,0.8505859375
2726,103930,199,255,Asics,0.8569443225860596
2727,103930,84,238,Asics,0.9303979873657227
2728,103930,21,179,Asics,0.9363130331039429
2729,103940,199,255,Asics,0.9318904876708984
2730,103950,199,255,Nike,0.8203496336936951
2731,103960,199,255,Asics,0.8845921754837036
2732,103970,199,255,Asics,0.9335593581199646
2733,103980,199,255,Asics,0.9236012697219849
2734,103980,83,239,Asics,0.9175654649734497
2735,103980,83,239,Asics,0.8717266321182251
2736,103990,199,255,Asics,0.9325857162475586
2737,103990,83,239,Asics,0.9716907739639282
2738,103990,83,239,Asics,0.8016465902328491
2739,104000,199,255,Asics,0.8739759922027588
2740,104040,199,255,Asics,0.9617668390274048
2741,104050,83,238,Asics,0.8527615070343018
2742,104060,199,255,Asics,0.8154032230377197
2743,104060,21,178,Asics,0.9329715371131897
2744,104070,254,126,Adidas,0.9773610830307007
2745,104080,384,140,NB,0.8772375583648682
2746,104100,466,252,Asics,0.9270894527435303
2747,104110,466,252,Asics,0.9190864562988281
2748,104120,198,255,Asics,0.8949744701385498
2749,104140,199,255,Asics,0.9451167583465576
2750,104140,83,112,Adidas,0.9662402868270874
2751,104140,83,112,Nike,0.8470984697341919
2752,104150,199,255,Asics,0.9539532661437988
2753,104160,21,179,Nike,0.9138710498809814
2754,104170,199,255,Asics,0.9516494870185852
2755,104170,199,255,Asics,0.916589617729187
2756,104190,199,255,Asics,0.9181548953056335
2757,104190,199,255,Asics,0.8064056634902954
2758,104190,83,238,Adidas,0.8903790712356567
2759,104200,21,178,Nike,0.8616547584533691
2760,104210,199,255,Asics,0.8048611879348755
2761,104220,465,251,Asics,0.9746860265731812
2762,104230,199,255,Asics,0.832947313785553
2763,104230,83,238,Asics,0.9156944751739502
2764,104240,83,238,Asics,0.9889017343521118
2765,104250,199,255,Asics,0.9497318267822266
2766,104250,465,251,Asics,0.9502791166305542
2767,104250,83,238,Asics,0.9305773377418518
2768,104260,83,238,Asics,0.9440892934799194
2769,104280,198,255,Asics,0.8405284285545349
2770,104280,83,238,Asics,0.929416298866272
2771,104300,83,238,Asics,0.8444513082504272
2772,104310,294,140,Nike,0.9999276399612427
2773,104320,110,121,Nike,0.9999961256980896
2774,104330,83,237,Asics,0.9749644994735718
2775,104330,83,237,Asics,0.8294921517372131
2776,104330,305,140,Nike,0.9999178647994995
2777,104340,163,113,Nike,0.8720575571060181
2778,104370,83,238,Nike,0.9879500269889832
2779,104380,199,255,Asics,0.8322347402572632
2780,104380,199,255,Asics,0.8214483857154846
2781,104380,199,255,Asics,0.8138265609741211
2782,104390,199,255,Asics,0.8561693429946899
2783,104400,199,255,Asics,0.8789896965026855
2784,104400,199,255,Asics,0.8421409130096436
2785,104400,199,255,Asics,0.8048651218414307
2786,104400,83,238,Asics,0.8030375242233276
2787,104410,199,255,Asics,0.8075516223907471
2788,104440,199,255,Asics,0.8910746574401855
2789,104440,83,238,Asics,0.9040566682815552
2790,104440,83,238,Nike,0.8220227360725403
2791,104460,199,255,Asics,0.8155958652496338
2792,104460,83,238,Asics,0.9027323722839355
2793,104480,199,255,Asics,0.8479365110397339
2794,104490,199,255,Asics,0.8057448267936707
2795,104500,199,255,Asics,0.8229306936264038
2796,104510,83,238,Asics,0.8577622175216675
2797,104530,199,255,Asics,0.8490222692489624
2798,104530,199,255,Asics,0.8478361368179321
2799,104540,199,255,Asics,0.8777564167976379
2800,104550,83,238,Asics,0.9517554044723511
2801,104560,83,238,Asics,0.966787576675415
2802,104580,83,238,Asics,0.9027867317199707
2803,104600,83,238,Asics,0.9074387550354004
2804,104600,301,22,Asics,0.8202556371688843
2805,104610,104,156,Asics,0.9239493012428284
2806,104610,259,128,Nike,0.9092233180999756
2807,104620,151,195,Asics,0.9455453157424927
2808,104630,465,251,Nike,0.9607545137405396
2809,104650,27,167,Asics,0.9364282488822937
2810,104650,27,167,Nike,0.8200176954269409
2811,104670,258,126,Asics,0.8701819777488708
2812,104680,339,140,Adidas,0.9964864253997803
2813,104680,339,140,Nike,0.9703001976013184
2814,104690,267,140,Nike,0.9505175948143005
2815,104690,267,140,Nike,0.8375726938247681
2816,104700,475,260,Asics,0.9340139627456665
2817,104700,226,140,Nike,0.9943019151687622
2818,104700,226,140,Nike,0.9792803525924683
2819,104710,215,140,Nike,0.8517186641693115
2820,104720,466,252,Asics,0.9430724382400513
2821,104720,83,101,Asics,0.9142586588859558
2822,104720,83,101,Nike,0.8669579029083252
2823,104740,27,167,Asics,0.8609837293624878
2824,104750,26,167,Asics,0.8420654535293579
2825,104780,466,252,Asics,0.8185021877288818
2826,104820,479,261,Asics,0.9653992652893066
2827,104820,479,261,Asics,0.8267896175384521
2828,104820,479,261,Asics,0.8032056093215942
2829,104840,83,239,Asics,0.9147809743881226
2830,104840,265,181,Nike,0.9995551109313965
2831,104840,50,112,Asics,0.8054172992706299
2832,104850,83,238,Asics,0.8127011060714722
2833,104850,69,143,Nike,0.8162170648574829
2834,104860,280,186,Nike,0.9472339153289795
2835,104860,32,94,Asics,0.8752632141113281
2836,104870,259,127,Asics,0.982197642326355
2837,104880,83,238,Asics,0.9700794219970703
2838,104880,83,238,Asics,0.9480127096176147
2839,104890,83,238,Asics,0.842323899269104
2840,104890,83,238,Asics,0.8106167912483215
2841,104890,301,187,Nike,0.9219341278076172
2842,104900,68,128,Asics,0.9320939779281616
2843,104910,301,187,Nike,0.9089193344116211
2844,104920,83,238,Nike,0.9127042293548584
2845,104920,258,127,Asics,0.974219560623169
2846,104920,258,127,Adidas,0.9175888895988464
2847,104930,302,129,Asics,0.9601963758468628
2848,104940,83,237,Asics,0.8362732529640198
2849,104960,83,238,Asics,0.8618009090423584
2850,104970,83,237,Asics,0.8390241861343384
2851,104970,260,127,Asics,0.82596755027771
2852,104970,72,128,Asics,0.8002427220344543
2853,104970,302,182,Nike,0.8794786930084229
2854,104980,258,127,Asics,0.9914159774780273
2855,104990,71,129,Asics,0.8916807174682617
2856,105000,71,129,Asics,0.8921403288841248
2857,105000,306,130,Nike,0.8451308012008667
2858,105000,306,130,Asics,0.8006930947303772
2859,105000,302,177,Nike,0.9083508253097534
2860,105010,71,129,Asics,0.9353573322296143
2861,105010,302,185,Nike,0.894798755645752
2862,105020,66,261,Asics,0.9879802465438843
2863,105020,66,261,Asics,0.9228371381759644
2864,105030,72,260,Asics,0.9717138409614563
2865,105030,72,260,Asics,0.9509705305099487
2866,105030,258,127,Nike,0.921074390411377
2867,105040,72,260,Asics,0.9918270111083984
2868,105040,72,260,Asics,0.9384815692901611
2869,105040,72,260,Asics,0.9285866022109985
2870,105040,72,260,Asics,0.9113553762435913
2871,105040,72,260,Asics,0.8573344945907593
2872,105040,72,260,Asics,0.8507429361343384
2873,105040,72,260,Asics,0.8134293556213379
2874,105040,72,260,Asics,0.8027819395065308
2875,105050,72,261,Asics,0.8655290603637695
2876,105050,72,261,Asics,0.8447145223617554
2877,105050,72,261,Asics,0.8239064812660217
2878,105050,72,261,Asics,0.8203959465026855
2879,105050,350,183,Nike,0.8589810729026794
2880,105070,250,140,Nike,0.9397357702255249
2881,105080,71,262,Asics,0.9619454145431519
2882,105080,71,262,Asics,0.9530420303344727
2883,105080,71,262,Asics,0.9466888308525085
2884,105080,71,262,Asics,0.9137338995933533
2885,105080,71,262,Asics,0.8792475461959839
2886,105080,345,140,NB,0.8347058296203613
2887,105090,72,260,Asics,0.9190477132797241
2888,105100,72,261,Asics,0.9645791053771973
2889,105100,72,261,Asics,0.8654912710189819
2890,105110,72,260,Asics,0.9938125610351562
